urb_id,urb_type,transfer_type,endpoint_number,urb_direction,device_number,bus_number,setup_request,data_flag,urb_sec,urb_usec,urb_status,urb_length,data_length,urb_unusedsetup_header,payload_data,,,,,,,,
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,113927,0,9,9,0,(1\, 0\, 0\, 7\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,113946,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,121863,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,121875,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,129861,0,9,9,0,(1\, 0\, 0\, 23\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,129869,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,137860,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,137867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,145931,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,145951,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,153863,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,153874,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,161860,0,9,9,0,(1\, 0\, 0\, 45\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,161868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,169861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,169868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,177858,0,9,9,0,(1\, 0\, 0\, 18\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,177865,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,185861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,185869,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,193922,0,9,9,0,(1\, 0\, 0\, 24\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,193929,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,202082,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,202103,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,209870,0,9,9,0,(1\, 0\, 0\, 23\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,209889,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,217864,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,217879,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,225860,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,225868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,234080,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,234101,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,241927,0,9,9,0,(1\, 0\, 0\, 7\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,241944,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,249861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,249868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,257862,0,9,9,0,(1\, 0\, 0\, 8\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,257870,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,266040,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,266060,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,273867,0,9,9,0,(1\, 0\, 0\, 15\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,273883,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,281859,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,281866,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,289861,0,9,9,0,(1\, 0\, 0\, 55\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,289869,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,297931,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,297950,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,305864,0,9,9,0,(1\, 0\, 0\, 18\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,305879,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,313925,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,313932,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,321862,0,9,9,0,(1\, 0\, 0\, 7\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,321869,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,330003,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,330025,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,337864,0,9,9,0,(1\, 0\, 0\, 23\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,337880,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,345922,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,345929,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,353861,0,9,9,0,(1\, 0\, 0\, 55\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,353868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,362001,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,362022,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,369862,0,9,9,0,(1\, 0\, 0\, 8\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,369874,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,377922,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,377930,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,385861,0,9,9,0,(1\, 0\, 0\, 17\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,385868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,393994,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,394016,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,401863,0,9,9,0,(1\, 0\, 0\, 6\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,401874,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,409860,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,409867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,418087,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,418109,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,425876,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,425897,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,433862,0,9,9,0,(1\, 0\, 0\, 45\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,433877,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,441861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,441868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,450011,0,9,9,0,(1\, 0\, 0\, 14\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,450032,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,457855,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,457872,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,465862,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,465869,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,473860,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,473867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,482078,0,9,9,0,(1\, 0\, 0\, 22\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,482099,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,489926,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,489942,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,497859,0,9,9,0,(1\, 0\, 0\, 28\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,497867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,505861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,505868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,513867,0,9,9,0,(1\, 0\, 0\, 22\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,513874,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,521928,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,521946,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,529921,0,9,9,0,(1\, 0\, 0\, 23\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,529928,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,537861,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,537868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,546010,0,9,9,0,(1\, 0\, 0\, 8\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,546032,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,553864,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,553879,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,561861,0,9,9,0,(1\, 0\, 0\, 16\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,561868,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,569862,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,569871,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,577923,0,9,9,0,(1\, 0\, 0\, 40\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,577936,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519536,585863,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519536,585877,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,585862,0,9,9,0,(1\, 0\, 0\, 16\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,585877,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,593927,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,593934,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,601859,0,9,9,0,(1\, 0\, 0\, 14\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,601866,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,609857,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,609863,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,617926,0,9,9,0,(1\, 0\, 0\, 7\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,617933,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,625859,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,625866,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,633857,0,9,9,0,(1\, 0\, 0\, 12\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,633864,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,641859,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,641866,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,649859,0,9,9,0,(1\, 0\, 0\, 21\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,649866,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,657856,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,657863,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,665940,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,665948,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,674002,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,674023,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,681825,0,9,9,0,(1\, 0\, 0\, 45\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,681849,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,689859,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,689867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,698087,0,9,9,0,(1\, 0\, 0\, 19\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,698107,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,705866,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,705886,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,713925,0,9,9,0,(1\, 0\, 0\, 44\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,713940,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,721859,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,721873,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,729999,0,9,9,0,(1\, 2\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,730022,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,737868,0,9,9,0,(1\, 2\, 0\, 53\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,737884,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,745923,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,745931,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,753860,0,9,9,0,(1\, 0\, 0\, 56\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,753867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,761997,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,762019,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,769860,0,9,9,0,(1\, 0\, 0\, 55\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,769877,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,777920,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,777927,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,785858,0,9,9,0,(1\, 0\, 0\, 11\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,785867,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,793994,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,794014,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,801860,0,9,9,0,(1\, 0\, 0\, 12\, 0\, 0\, 0\, 0\, 0)
1.84466132824788E+019,S,1,4,8,5,1,45,60,1727519538,801876,4294967181,9,0,0,[0\, 0\, 0\, 0\, 0\, 0\, 0\, 0],
1.84466132824788E+019,C,1,4,8,5,1,45,0,1727519538,809858,0,9,9,0,(1\, 0\, 0\, 0\, 0\, 0\, 0\, 0\, 0)
